intersection_name,latitude,longitude,hour,day_of_week,is_peak_hour,is_weekend,vehicle_flow,congestion_index,accidents_last_12m,climate_condition,intersection_type,risk_label,tenant_id
Calle 170 con Cra 7,4.754782632253805,-74.04509771018394,15,5,0,1,792.7,0.2,1,1,1,0,bogota
Av. 68 con Calle 26,4.605938354801475,-74.1107232619325,12,5,0,1,710.4,0.0,1,2,1,0,metro_agency
Cra 30 con Calle 45,4.636061408881333,-74.10200530654784,6,0,0,0,444.2,0.183,2,0,1,0,bogota
Calle 13 con Cra 50,4.602548689730554,-74.11038756312409,17,5,1,1,1116.9,0.19,1,0,2,0,bogota
Av. Suba con Cra 91,4.722357051741147,-74.09022378749484,11,5,0,1,561.7,0.0,2,0,0,0,metro_agency
Cra 7 con Calle 116,4.696957148493968,-74.04349757826368,18,1,1,0,1066.2,0.583,0,2,1,1,bogota
Calle 63 con Av. Caracas,4.650505428402503,-74.07252141973056,15,4,0,0,684.3,0.362,0,0,0,0,bogota
Av. Boyaca con Calle 80,4.698833137333744,-74.11091633734503,22,4,0,0,629.5,0.207,1,0,1,0,metro_agency
Cra 19 con Calle 100,4.688702191998245,-74.06591930496326,20,1,0,0,640.2,0.376,1,0,0,0,bogota
Calle 26 con Cra 50,4.608409109947691,-74.10947287467519,18,5,1,1,1521.5,0.205,0,0,2,0,bogota
Av. Ciudad de Cali con Calle 80,4.697891019212188,-74.12860902437632,21,4,0,0,640.9,0.117,7,0,0,0,metro_agency
Cra 7 con Calle 32,4.619072152815774,-74.07523218185986,6,2,0,0,593.5,0.236,1,1,1,0,bogota
Cra 7 con Calle 26,4.608661123016589,-74.08300827402299,13,0,0,0,712.9,0.138,1,0,1,0,bogota
Calle 100 con Autopista Norte,4.686764097381076,-74.042511414318,11,1,0,0,768.3,0.202,1,2,0,0,metro_agency
Av. Eldorado con Cra 30,4.647720909803921,-74.10315291034551,21,3,0,0,662.4,0.077,3,0,2,0,bogota
Cra 15 con Calle 72,4.659529396896451,-74.0576710996189,22,5,0,1,874.7,0.015,0,0,0,0,bogota
Calle 80 con Av. Boyaca,4.699644365097229,-74.11087900217323,7,3,1,0,1319.3,0.417,4,0,0,0,metro_agency
Cra 7 con Calle 45,4.636701752774748,-74.0650833156964,9,5,1,1,1148.5,0.186,7,0,0,0,bogota
Av. Caracas con Calle 53,4.643388582366368,-74.07469418370786,11,3,0,0,288.1,0.182,2,0,2,0,bogota
Cra 11 con Calle 93,4.678089376870372,-74.04946454363213,13,6,0,1,908.0,0.0,3,0,1,0,metro_agency
Calle 170 con Cra 7,4.751385060040373,-74.04268566198112,17,4,1,0,773.8,0.797,0,1,0,1,bogota
Av. 68 con Calle 26,4.607660785865016,-74.11135302014459,19,4,1,0,1565.1,0.571,2,1,1,1,bogota
Cra 30 con Calle 45,4.636416849299426,-74.10194298100363,19,3,1,0,1199.1,0.096,2,0,0,0,metro_agency
Calle 13 con Cra 50,4.603880637633531,-74.10997846468193,16,1,0,0,666.7,0.284,0,2,1,0,bogota
Av. Suba con Cra 91,4.724317036445527,-74.09186167517362,7,6,1,1,994.9,0.467,1,1,2,1,bogota
Cra 7 con Calle 116,4.698776337231863,-74.04316985685102,18,4,1,0,732.0,0.48,0,0,2,1,metro_agency
Calle 63 con Av. Caracas,4.651758635963094,-74.07449228821888,16,5,0,1,333.4,0.09,0,2,0,0,bogota
Av. Boyaca con Calle 80,4.698713692697299,-74.1095548350766,7,6,1,1,1162.6,0.363,1,2,0,1,bogota
Cra 19 con Calle 100,4.68708326783904,-74.06491883741873,17,5,1,1,1421.7,0.531,1,2,2,1,metro_agency
Calle 26 con Cra 50,4.608909399424376,-74.11087231400036,19,0,1,0,1234.0,0.314,2,0,1,0,bogota
Av. Ciudad de Cali con Calle 80,4.698201550773948,-74.12955845152338,5,2,0,0,931.6,0.337,2,0,0,0,bogota
Cra 7 con Calle 32,4.619119445750637,-74.07570486543649,16,0,0,0,681.6,0.426,0,1,1,0,metro_agency
Cra 7 con Calle 26,4.607879506335815,-74.07940976801427,19,0,1,0,1051.2,0.777,3,0,2,1,bogota
Calle 100 con Autopista Norte,4.687218767062443,-74.04471977483831,8,6,1,1,854.6,0.533,2,1,0,1,bogota
Av. Eldorado con Cra 30,4.648503473899052,-74.10340089325648,16,0,0,0,770.8,0.388,2,0,2,0,metro_agency
Cra 15 con Calle 72,4.658228192734022,-74.05479034338363,11,0,0,0,512.3,0.345,0,0,1,0,bogota
Calle 80 con Av. Boyaca,4.6991970313029805,-74.11223754674296,9,3,1,0,1401.9,0.654,9,1,0,1,bogota
Cra 7 con Calle 45,4.634616958389261,-74.06386909543845,8,0,1,0,1179.7,0.572,0,0,0,0,metro_agency
Av. Caracas con Calle 53,4.641830815962256,-74.07228827019979,13,3,0,0,959.7,0.0,2,0,0,0,bogota
Cra 11 con Calle 93,4.676716062601051,-74.05146442520422,16,6,0,1,546.5,0.173,0,0,2,0,bogota
Calle 170 con Cra 7,4.751881151104533,-74.04316216047663,7,1,1,0,1765.3,0.386,1,2,0,1,metro_agency
Av. 68 con Calle 26,4.606643231282888,-74.11101920504042,7,3,1,0,1292.1,0.59,0,0,1,1,bogota
Cra 30 con Calle 45,4.636009327103298,-74.09967069909868,16,2,0,0,647.0,0.257,1,2,0,0,bogota
Calle 13 con Cra 50,4.60232513261732,-74.109463192279,13,3,0,0,447.3,0.143,2,1,0,0,metro_agency
Av. Suba con Cra 91,4.722088904287141,-74.09066076680648,18,2,1,0,683.7,0.557,1,1,1,1,bogota
Cra 7 con Calle 116,4.699252345658404,-74.04403802478299,22,6,0,1,564.1,0.056,1,1,0,0,bogota
Calle 63 con Av. Caracas,4.6522438122873835,-74.07329827021921,6,3,0,0,866.4,0.422,0,0,0,0,metro_agency
Av. Boyaca con Calle 80,4.698762676509151,-74.1115806907313,18,0,1,0,1080.4,0.795,3,0,1,1,bogota
Cra 19 con Calle 100,4.686717702397016,-74.06515854444912,11,4,0,0,573.0,0.347,1,0,0,0,bogota
Calle 26 con Cra 50,4.60727629355989,-74.10933240731038,13,1,0,0,686.8,0.057,1,1,1,0,metro_agency
Av. Ciudad de Cali con Calle 80,4.698599367475688,-74.12773352166698,6,1,0,0,641.1,0.259,0,2,1,0,bogota
Cra 7 con Calle 32,4.618407319319676,-74.07732737390636,0,0,0,0,642.8,0.315,3,1,0,0,bogota
Cra 7 con Calle 26,4.610366574183112,-74.08250715891636,9,3,1,0,1624.4,0.639,5,1,1,1,metro_agency
Calle 100 con Autopista Norte,4.687475848340482,-74.04315084506561,13,2,0,0,996.3,0.197,5,0,1,0,bogota
Av. Eldorado con Cra 30,4.648103300475176,-74.10359601412523,6,4,0,0,608.4,0.0,1,0,0,0,bogota
Cra 15 con Calle 72,4.660269471216343,-74.05839430107427,3,5,0,1,681.6,0.0,1,0,0,0,metro_agency
Calle 80 con Av. Boyaca,4.699993223551352,-74.11010262316564,17,0,1,0,1439.1,0.693,1,0,1,1,bogota
Cra 7 con Calle 45,4.634953653796084,-74.06449562915537,5,0,0,0,569.8,0.092,1,1,0,0,bogota
Av. Caracas con Calle 53,4.64357365974469,-74.07350713494053,7,0,1,0,1360.7,0.644,3,0,0,1,metro_agency
Cra 11 con Calle 93,4.676738851835573,-74.05013874791855,17,2,1,0,1182.4,0.656,8,0,0,1,bogota
Calle 170 con Cra 7,4.753813886231257,-74.04473075780527,4,4,0,0,345.2,0.395,3,0,0,0,bogota
Av. 68 con Calle 26,4.605860310319474,-74.11008780034122,12,3,0,0,341.6,0.245,0,0,0,0,metro_agency
Cra 30 con Calle 45,4.635021282052738,-74.09971586484954,7,5,1,1,1356.5,0.122,2,1,1,0,bogota
Calle 13 con Cra 50,4.601979888263968,-74.10793413586639,7,6,1,1,1108.9,0.529,0,1,0,1,bogota
Av. Suba con Cra 91,4.724419563412796,-74.09113393024855,12,1,0,0,658.6,0.217,0,0,0,0,metro_agency
Cra 7 con Calle 116,4.696970951978475,-74.04195600731644,22,3,0,0,409.5,0.015,0,0,1,0,bogota
Calle 63 con Av. Caracas,4.651096872895152,-74.0741967430194,18,3,1,0,871.0,0.728,3,2,1,1,bogota
Av. Boyaca con Calle 80,4.698431722187139,-74.11240312496946,16,0,0,0,394.7,0.304,0,0,2,0,metro_agency
Cra 19 con Calle 100,4.6893826162630585,-74.0663891358676,3,4,0,0,638.4,0.0,2,1,0,0,bogota
Calle 26 con Cra 50,4.607603790681788,-74.11121127076525,15,5,0,1,555.8,0.196,5,1,0,0,bogota
Av. Ciudad de Cali con Calle 80,4.698210628388061,-74.12887760185181,18,3,1,0,951.0,0.719,3,0,0,1,metro_agency
Cra 7 con Calle 32,4.619058683221348,-74.07782651203205,14,6,0,1,737.2,0.0,0,1,0,0,bogota
Cra 7 con Calle 26,4.6093017007852515,-74.0809411181669,19,6,1,1,1305.1,0.346,0,1,1,1,bogota
Calle 100 con Autopista Norte,4.686640321366687,-74.04533792442513,7,2,1,0,1187.5,0.515,1,0,0,0,metro_agency
Av. Eldorado con Cra 30,4.646483918116664,-74.10230239925764,9,3,1,0,1915.0,0.551,0,0,2,1,bogota
Cra 15 con Calle 72,4.658815856914382,-74.05646816385435,6,4,0,0,406.1,0.3,0,0,1,0,bogota
Calle 80 con Av. Boyaca,4.698371888759429,-74.11061065275265,15,6,0,1,307.9,0.12,0,1,1,0,metro_agency
Cra 7 con Calle 45,4.635383403651607,-74.06565109066038,6,5,0,1,478.4,0.0,2,1,2,0,bogota
Av. Caracas con Calle 53,4.641939107884292,-74.07368165280462,7,1,1,0,1228.7,0.573,2,0,0,1,bogota
Cra 11 con Calle 93,4.676836074120794,-74.05127233494734,18,2,1,0,1087.1,0.604,5,2,2,2,metro_agency
Calle 170 con Cra 7,4.752073093308773,-74.04554371734925,9,2,1,0,925.5,0.485,0,0,2,1,bogota
Av. 68 con Calle 26,4.609997368238935,-74.10844794035917,22,5,0,1,626.7,0.0,0,0,0,0,bogota
Cra 30 con Calle 45,4.638433955281952,-74.1027378280311,14,4,0,0,439.1,0.178,3,0,2,0,metro_agency
Calle 13 con Cra 50,4.599978285013903,-74.11151146733648,5,3,0,0,298.5,0.055,1,0,1,0,bogota
Av. Suba con Cra 91,4.723501813550229,-74.09051126002676,10,2,0,0,506.3,0.361,3,0,1,0,bogota
Cra 7 con Calle 116,4.697116193197059,-74.04483166651536,19,5,1,1,1817.2,0.395,2,2,1,1,metro_agency
Calle 63 con Av. Caracas,4.6513625521026345,-74.0735554512877,17,0,1,0,1456.3,0.629,2,2,2,2,bogota
Av. Boyaca con Calle 80,4.6987742558852466,-74.10987009938718,6,4,0,0,684.1,0.257,0,1,0,0,bogota
Cra 19 con Calle 100,4.686188268110979,-74.06555534551424,13,1,0,0,696.3,0.0,0,1,1,0,metro_agency
Calle 26 con Cra 50,4.6075260071614865,-74.11004859406707,19,3,1,0,1739.5,0.659,0,1,0,1,bogota
Av. Ciudad de Cali con Calle 80,4.697232666526004,-74.1277174241905,10,2,0,0,826.5,0.181,0,1,0,0,bogota
Cra 7 con Calle 32,4.619870523422001,-74.07809591566381,8,4,1,0,1556.5,0.43,3,1,0,1,metro_agency
Cra 7 con Calle 26,4.609275650894308,-74.0820534346032,17,0,1,0,904.4,0.56,1,1,0,1,bogota
Calle 100 con Autopista Norte,4.684921632389168,-74.04499266085028,12,0,0,0,601.6,0.242,3,0,0,0,bogota
Av. Eldorado con Cra 30,4.647305838606529,-74.10282176994816,8,2,1,0,1393.8,0.738,0,1,1,1,metro_agency
Cra 15 con Calle 72,4.659346516083685,-74.05686634755068,11,6,0,1,738.1,0.0,3,0,0,0,bogota
Calle 80 con Av. Boyaca,4.698938823615649,-74.11031875081387,6,4,0,0,791.5,0.478,1,0,1,0,bogota
Cra 7 con Calle 45,4.636856397035377,-74.06490756657053,8,0,1,0,1194.6,0.679,2,1,0,1,metro_agency
Av. Caracas con Calle 53,4.642759504489743,-74.07443496529683,15,6,0,1,568.2,0.0,2,1,0,0,bogota
Cra 11 con Calle 93,4.6774833978056645,-74.05076120701729,18,3,1,0,675.0,0.327,3,0,0,0,bogota
Calle 170 con Cra 7,4.755174976013379,-74.04470271678866,9,2,1,0,1211.5,0.617,5,0,2,1,metro_agency
Av. 68 con Calle 26,4.608474552757995,-74.108576631371,7,1,1,0,857.6,0.514,3,2,2,1,bogota
Cra 30 con Calle 45,4.636888171491711,-74.10153895813005,6,0,0,0,169.4,0.189,3,0,1,0,bogota
Calle 13 con Cra 50,4.601551195349556,-74.11013597800827,18,1,1,0,1273.6,0.54,1,0,1,1,metro_agency
Av. Suba con Cra 91,4.722187884615897,-74.09107569155182,9,3,1,0,1655.3,0.6,1,1,0,1,bogota
Cra 7 con Calle 116,4.698412555812945,-74.0430429041882,10,2,0,0,954.8,0.286,2,0,0,0,bogota
Calle 63 con Av. Caracas,4.652558781431587,-74.0730665770879,6,5,0,1,704.8,0.0,4,0,0,0,metro_agency
Av. Boyaca con Calle 80,4.698685066305562,-74.11125890752126,17,3,1,0,1408.1,0.771,3,2,0,1,bogota
Cra 19 con Calle 100,4.686336329513677,-74.06362019761352,5,6,0,1,526.6,0.143,0,0,2,0,bogota
Calle 26 con Cra 50,4.607951864713856,-74.10954699111976,9,2,1,0,793.2,0.434,0,0,0,0,metro_agency
Av. Ciudad de Cali con Calle 80,4.697675164795483,-74.12876202861746,16,2,0,0,344.8,0.105,2,2,1,0,bogota
Cra 7 con Calle 32,4.619960481847503,-74.07500806094451,8,5,1,1,1383.1,0.495,2,0,1,1,bogota
Cra 7 con Calle 26,4.610804007548099,-74.08021483374901,9,5,1,1,919.3,0.3,1,0,0,0,metro_agency
Calle 100 con Autopista Norte,4.686482483025609,-74.04349533128573,18,3,1,0,1741.2,0.719,9,0,2,1,bogota
Av. Eldorado con Cra 30,4.6470803974201464,-74.10194759355413,15,2,0,0,772.9,0.0,0,0,0,0,bogota
Cra 15 con Calle 72,4.659690756127277,-74.05700212896453,9,2,1,0,1088.1,0.668,6,1,1,1,metro_agency
Calle 80 con Av. Boyaca,4.698794936975531,-74.11074971615987,19,5,1,1,1207.5,0.272,0,0,0,0,bogota
Cra 7 con Calle 45,4.636401537867872,-74.0646986485377,5,3,0,0,283.7,0.206,1,1,0,0,bogota
Av. Caracas con Calle 53,4.643794610956745,-74.07249358798535,15,1,0,0,497.8,0.0,2,2,0,0,metro_agency
Cra 11 con Calle 93,4.676229765675271,-74.04981022887917,14,1,0,0,549.4,0.488,3,1,1,1,bogota
Calle 170 con Cra 7,4.754641690796955,-74.04458288140057,4,1,0,0,779.9,0.357,2,1,0,0,bogota
Av. 68 con Calle 26,4.608254157922686,-74.11023506782578,7,0,1,0,1400.3,0.794,5,0,1,1,metro_agency
Cra 30 con Calle 45,4.636239576859443,-74.10187616399986,19,6,1,1,1507.1,0.428,0,0,0,0,bogota
Calle 13 con Cra 50,4.604105142796613,-74.11165791389766,21,0,0,0,528.3,0.205,1,2,0,0,bogota
Av. Suba con Cra 91,4.725925629787124,-74.09107697260677,7,5,1,1,1049.6,0.218,1,0,0,0,metro_agency
Cra 7 con Calle 116,4.699541073602824,-74.042636346171,12,3,0,0,774.6,0.015,0,0,1,0,bogota
Calle 63 con Av. Caracas,4.651971848546816,-74.07413141593578,7,1,1,0,1538.8,0.735,4,1,0,1,bogota
Av. Boyaca con Calle 80,4.70027906415544,-74.1108691606574,12,2,0,0,492.8,0.183,3,0,0,0,metro_agency
Cra 19 con Calle 100,4.687580319092828,-74.06636759018795,8,5,1,1,962.9,0.297,0,0,0,0,bogota
Calle 26 con Cra 50,4.6079140119414435,-74.11135869055674,3,3,0,0,465.0,0.192,1,1,0,0,bogota
Av. Ciudad de Cali con Calle 80,4.696297487726188,-74.12844147346817,13,2,0,0,576.9,0.129,1,1,1,0,metro_agency
Cra 7 con Calle 32,4.618763706793762,-74.07551703863268,9,6,1,1,854.9,0.399,0,0,1,0,bogota
Cra 7 con Calle 26,4.609081202913223,-74.08144626034854,19,3,1,0,1402.1,0.462,2,1,0,1,bogota
Calle 100 con Autopista Norte,4.687446345964365,-74.04595194569154,6,5,0,1,687.6,0.351,0,0,1,0,metro_agency
Av. Eldorado con Cra 30,4.649146258060051,-74.10347153455783,17,5,1,1,872.2,0.393,2,0,2,1,bogota
Cra 15 con Calle 72,4.660421615589765,-74.05625608938779,5,2,0,0,618.4,0.334,1,0,2,0,bogota
Calle 80 con Av. Boyaca,4.699670421186748,-74.11211145513633,17,3,1,0,976.5,0.434,2,0,0,0,metro_agency
Cra 7 con Calle 45,4.635532402269044,-74.06402378854689,14,4,0,0,699.3,0.195,0,1,0,0,bogota
Av. Caracas con Calle 53,4.642243281418523,-74.07413288215564,15,4,0,0,570.5,0.185,2,1,1,0,bogota
Cra 11 con Calle 93,4.676836988139231,-74.05013348588982,9,3,1,0,1515.3,0.958,11,0,0,2,metro_agency
Calle 170 con Cra 7,4.751671895671509,-74.0431581031255,7,2,1,0,1014.3,0.436,1,1,0,1,bogota
Av. 68 con Calle 26,4.60762294304135,-74.10888797623575,12,3,0,0,477.0,0.221,2,1,1,0,bogota
Cra 30 con Calle 45,4.635408839515093,-74.10207354553643,4,6,0,1,839.9,0.0,2,0,0,0,metro_agency
Calle 13 con Cra 50,4.602531846940197,-74.1119856415412,9,5,1,1,987.7,0.28,0,0,0,0,bogota
Av. Suba con Cra 91,4.724889706125701,-74.09254853365503,13,4,0,0,563.7,0.037,0,1,1,0,bogota
Cra 7 con Calle 116,4.697897711487051,-74.04222836857173,7,2,1,0,882.2,0.633,4,1,1,1,metro_agency
Calle 63 con Av. Caracas,4.652659400217519,-74.07345305869916,6,2,0,0,693.4,0.025,1,0,0,0,bogota
Av. Boyaca con Calle 80,4.697966997410242,-74.11198551893895,7,3,1,0,873.6,0.42,2,2,1,1,bogota
Cra 19 con Calle 100,4.685648369307972,-74.0648320583125,7,6,1,1,972.0,0.217,3,0,1,0,metro_agency
Calle 26 con Cra 50,4.607228087918409,-74.10879235631337,16,1,0,0,453.9,0.255,4,1,0,0,bogota
Av. Ciudad de Cali con Calle 80,4.699010342917675,-74.12915164741753,7,4,1,0,1203.1,0.775,1,2,2,2,bogota
Cra 7 con Calle 32,4.618703541193234,-74.07619036639201,8,1,1,0,825.5,0.395,1,0,1,0,metro_agency
Cra 7 con Calle 26,4.609388931843192,-74.08083182105679,19,1,1,0,1508.9,0.821,4,0,0,1,bogota
Calle 100 con Autopista Norte,4.686815799374311,-74.0457781422292,6,3,0,0,556.1,0.215,0,1,1,0,bogota
Av. Eldorado con Cra 30,4.647762201369194,-74.10116588118623,9,0,1,0,1576.0,0.863,4,1,1,1,metro_agency
Cra 15 con Calle 72,4.660479702466637,-74.05723427935287,3,5,0,1,858.8,0.035,1,0,1,0,bogota
Calle 80 con Av. Boyaca,4.700401012072403,-74.10969788965959,13,2,0,0,661.5,0.3,1,1,0,0,bogota
Cra 7 con Calle 45,4.635074328080051,-74.06330641845885,7,4,1,0,1320.6,0.707,3,1,1,1,metro_agency
Av. Caracas con Calle 53,4.6419076113589455,-74.07360200371451,6,6,0,1,651.3,0.19,0,1,2,0,bogota
Cra 11 con Calle 93,4.677904500314918,-74.05044434409898,8,2,1,0,1149.5,0.565,0,0,0,0,bogota
Calle 170 con Cra 7,4.752359454075531,-74.04345485358392,8,0,1,0,450.9,0.51,1,0,0,0,metro_agency
Av. 68 con Calle 26,4.608295459465098,-74.10938097637639,18,2,1,0,1190.3,0.57,5,0,2,1,bogota
Cra 30 con Calle 45,4.637360769277715,-74.10402234719913,9,1,1,0,1176.9,0.592,2,1,0,1,bogota
Calle 13 con Cra 50,4.600438745139815,-74.10881424711197,6,5,0,1,657.1,0.04,2,1,0,0,metro_agency
Av. Suba con Cra 91,4.724794575758949,-74.09227696389078,9,5,1,1,1154.8,0.381,1,0,0,0,bogota
Cra 7 con Calle 116,4.698780119278047,-74.04438768557311,17,3,1,0,1757.2,0.934,8,0,0,1,bogota
Calle 63 con Av. Caracas,4.65347090757411,-74.0742473303286,19,0,1,0,1591.3,0.917,7,0,1,1,metro_agency
Av. Boyaca con Calle 80,4.699594779829141,-74.11386564757015,8,2,1,0,1603.8,0.752,6,0,1,1,bogota
Cra 19 con Calle 100,4.68595824444975,-74.06654640212645,22,6,0,1,582.6,0.023,1,0,0,0,bogota
Calle 26 con Cra 50,4.607777906589745,-74.11082629440777,7,3,1,0,1461.4,0.721,0,0,1,1,metro_agency
Av. Ciudad de Cali con Calle 80,4.69718625429684,-74.12906807234387,21,5,0,1,753.5,0.0,7,1,1,0,bogota
Cra 7 con Calle 32,4.620681150443519,-74.07773530501659,20,3,0,0,949.0,0.169,1,0,0,0,bogota
Cra 7 con Calle 26,4.608993385749694,-74.08172922411438,14,3,0,0,407.9,0.243,1,0,0,0,metro_agency
Calle 100 con Autopista Norte,4.687919645012314,-74.04482874071702,16,3,0,0,523.8,0.267,1,1,0,0,bogota
Av. Eldorado con Cra 30,4.647060529887563,-74.10360502462811,17,5,1,1,1404.4,0.3,0,0,0,0,bogota
Cra 15 con Calle 72,4.660271616756599,-74.05668921297907,15,4,0,0,176.6,0.052,1,0,1,0,metro_agency
Calle 80 con Av. Boyaca,4.699222320579963,-74.11304643424474,13,0,0,0,606.6,0.435,0,0,1,0,bogota
Cra 7 con Calle 45,4.635875850888131,-74.06537109037461,5,3,0,0,607.2,0.285,2,0,2,0,bogota
Av. Caracas con Calle 53,4.643400614799778,-74.07373316707935,15,4,0,0,582.6,0.407,3,0,1,0,metro_agency
Cra 11 con Calle 93,4.676403632421654,-74.05077448448615,8,6,1,1,1137.0,0.42,2,0,1,0,bogota
Calle 170 con Cra 7,4.75258369597112,-74.04477314913407,9,1,1,0,1380.5,0.618,5,0,1,1,bogota
Av. 68 con Calle 26,4.6080439966980045,-74.11032515802306,9,2,1,0,1717.3,0.408,1,0,2,1,metro_agency
Cra 30 con Calle 45,4.6359204377580605,-74.10269938254373,13,2,0,0,650.4,0.109,0,1,2,0,bogota
Calle 13 con Cra 50,4.603618264414611,-74.10990464601194,18,2,1,0,759.7,0.554,3,0,2,1,bogota
Av. Suba con Cra 91,4.723224681590896,-74.091286610006,10,2,0,0,688.1,0.043,2,0,0,0,metro_agency
Cra 7 con Calle 116,4.697938713265797,-74.04394508928816,11,5,0,1,626.2,0.0,2,0,0,0,bogota
Calle 63 con Av. Caracas,4.649135232343389,-74.07421997427623,19,2,1,0,1146.0,0.398,1,1,2,1,bogota
Av. Boyaca con Calle 80,4.700026396620455,-74.11067119774012,12,0,0,0,703.4,0.104,0,0,0,0,metro_agency
Cra 19 con Calle 100,4.686277293755151,-74.06686714508027,16,1,0,0,609.8,0.201,1,0,0,0,bogota
Calle 26 con Cra 50,4.608413004226701,-74.10924339521378,21,3,0,0,856.5,0.225,2,1,2,0,bogota
Av. Ciudad de Cali con Calle 80,4.6987810005937805,-74.12893395382818,16,3,0,0,503.4,0.0,0,0,0,0,metro_agency
Cra 7 con Calle 32,4.618453791261685,-74.07771801855345,4,5,0,1,693.9,0.286,3,0,1,0,bogota
Cra 7 con Calle 26,4.609346355396641,-74.08091117720133,18,6,1,1,691.6,0.464,2,1,0,1,bogota
Calle 100 con Autopista Norte,4.6868863346047345,-74.04450558002198,14,0,0,0,663.9,0.431,6,0,0,0,metro_agency
Av. Eldorado con Cra 30,4.647832097140393,-74.10325349333584,22,6,0,1,507.8,0.0,3,0,1,0,bogota
Cra 15 con Calle 72,4.6588479476423,-74.05641961676825,6,4,0,0,494.3,0.275,1,0,1,0,bogota
Calle 80 con Av. Boyaca,4.697340799393923,-74.11130977670237,16,4,0,0,572.5,0.694,2,0,0,0,metro_agency
Cra 7 con Calle 45,4.636978180767881,-74.0650435789488,5,5,0,1,137.4,0.0,1,1,0,0,bogota
Av. Caracas con Calle 53,4.641498014705706,-74.07312539090445,7,2,1,0,915.7,0.78,2,0,0,1,bogota
Cra 11 con Calle 93,4.676619262762232,-74.0508048030677,5,6,0,1,343.2,0.052,1,1,0,0,metro_agency
Calle 170 con Cra 7,4.755569648923457,-74.04467398855341,12,2,0,0,517.1,0.0,1,0,0,0,bogota
Av. 68 con Calle 26,4.607642213229639,-74.10907022429438,8,3,1,0,1229.5,0.494,1,2,0,1,bogota
Cra 30 con Calle 45,4.637282620530633,-74.10209102881319,5,3,0,0,558.4,0.217,0,1,2,0,metro_agency
Calle 13 con Cra 50,4.602594541442939,-74.10910272547497,22,4,0,0,633.0,0.0,3,1,0,0,bogota
Av. Suba con Cra 91,4.722663610414015,-74.09138536797815,15,4,0,0,386.5,0.339,0,1,0,0,bogota
Cra 7 con Calle 116,4.70007653938083,-74.04207068813128,9,0,1,0,1525.4,0.542,0,2,0,1,metro_agency
Calle 63 con Av. Caracas,4.65034649567869,-74.07571859682551,17,4,1,0,980.2,0.488,2,0,2,1,bogota
Av. Boyaca con Calle 80,4.698674240221663,-74.11100713497356,17,2,1,0,1302.6,0.507,5,0,0,1,bogota
Cra 19 con Calle 100,4.686648682826352,-74.06527616663429,18,5,1,1,1349.8,0.301,3,2,2,1,metro_agency
Calle 26 con Cra 50,4.607283229951783,-74.11006744544923,8,0,1,0,864.7,0.525,2,2,1,1,bogota
Av. Ciudad de Cali con Calle 80,4.699249719296829,-74.12666803425023,19,4,1,0,667.5,0.805,10,2,0,2,bogota
Cra 7 con Calle 32,4.618238745460545,-74.07684122094089,7,1,1,0,1237.5,0.565,0,1,1,1,metro_agency
Cra 7 con Calle 26,4.608747638506239,-74.08078245830963,7,2,1,0,1555.8,0.531,0,0,0,0,bogota
Calle 100 con Autopista Norte,4.686570160653358,-74.04464653828985,18,0,1,0,1005.2,0.547,0,0,1,1,bogota
Av. Eldorado con Cra 30,4.647316029537722,-74.10366009254189,19,4,1,0,1312.8,0.502,0,1,0,1,metro_agency
Cra 15 con Calle 72,4.66004805617776,-74.0559504240948,15,6,0,1,853.5,0.0,2,2,0,0,bogota
Calle 80 con Av. Boyaca,4.700530967041113,-74.11033738916443,17,3,1,0,739.5,0.646,2,1,0,1,bogota
Cra 7 con Calle 45,4.637506939603738,-74.06307458057816,13,2,0,0,651.4,0.035,0,1,1,0,metro_agency
Av. Caracas con Calle 53,4.641878488749801,-74.07375936676155,13,0,0,0,841.0,0.28,0,0,1,0,bogota
Cra 11 con Calle 93,4.676604198376203,-74.04910069364503,20,3,0,0,526.1,0.0,1,1,0,0,bogota
Calle 170 con Cra 7,4.75386434859444,-74.0452420100468,10,2,0,0,431.9,0.421,1,0,0,0,metro_agency
Av. 68 con Calle 26,4.608834304469814,-74.11028695897919,11,3,0,0,618.7,0.209,0,0,2,0,bogota
Cra 30 con Calle 45,4.636041796383203,-74.10246035416216,2,4,0,0,480.2,0.37,1,1,2,0,bogota
Calle 13 con Cra 50,4.603387369233524,-74.11094593272654,18,1,1,0,1500.5,0.499,0,1,0,1,metro_agency
Av. Suba con Cra 91,4.7233431180759,-74.09059496272282,16,1,0,0,807.8,0.228,2,2,2,1,bogota
Cra 7 con Calle 116,4.6974071351786835,-74.04276056376003,16,0,0,0,933.9,0.111,4,2,0,0,bogota
Calle 63 con Av. Caracas,4.65086581106187,-74.07186542136161,12,3,0,0,690.7,0.285,0,0,0,0,metro_agency
Av. Boyaca con Calle 80,4.701252962020218,-74.1119943593373,17,0,1,0,1144.2,0.754,8,1,1,2,bogota
Cra 19 con Calle 100,4.686711538279285,-74.0661542267543,12,0,0,0,608.4,0.378,1,0,0,0,bogota
Calle 26 con Cra 50,4.608692899360099,-74.11085937653651,12,4,0,0,530.7,0.236,0,0,1,0,metro_agency
Av. Ciudad de Cali con Calle 80,4.697407281618403,-74.12820911443559,14,4,0,0,384.7,0.272,0,0,2,0,bogota
Cra 7 con Calle 32,4.619967067013721,-74.0766548004414,21,4,0,0,984.2,0.218,2,1,0,0,bogota
